PC1,PC2,PC3,PC4,PC5,PC6,y
4.704698842386437,-2.544984369525434,-2.340958741757089,-0.24364577410642646,2.3699032459723375,-0.9307617256054782,11
4.196406233323798,-3.177289392637802,-2.2607353887669213,-0.4064392269742681,1.185400855352689,-0.9504043693552208,11
4.596406449261942,-2.8794246364321787,-2.3070634148029456,-0.5788051619272895,1.8501411421379117,-0.5383203203767442,11
4.607869554672495,-2.3878424624487726,-2.6589135227168126,-0.4915587941381219,1.5753188268683624,-0.7334454049343264,11
4.788373394392145,-2.4289730026055363,-2.475070220539962,-0.3354799290238787,2.6122591817076772,-0.37998543502470267,11
4.712563369892561,-2.331797439253246,-2.6932130370481953,-0.527677925353145,1.8476718483700059,-0.5299795577923938,11
5.059095494079085,-2.611796186725561,-2.2984398545468174,-0.22756144813973853,2.5622074171115714,-0.2388577739296299,11
4.861578954514554,-2.4793529409702195,-2.0633172252376704,-0.21891061679074517,3.5217641568580356,-0.23979930073286906,11
5.29654954750147,-3.363438407022888,-1.3009618722204677,-1.0973708667142947,2.9175277587740505,-0.17147719763925068,12
5.171677942113876,-3.451347155293015,-0.9195586364464114,-1.1310732046279606,3.5038835795753727,0.0612059976607667,12
5.090653821541565,-3.579905339667142,-1.317869362470408,-1.4322939908799253,1.938151883676313,-0.14562878045056737,12
5.158282764809379,-3.443615558409201,-1.376935160434441,-1.4866293936585562,1.4238369219815803,-0.2953792084882162,12
5.217276067266127,-3.4102539603106266,-1.41692067421159,-1.343821497303523,1.9604385829867497,-0.2292612240511778,12
5.317090428930813,-3.310060023948095,-1.3694059363597588,-1.1573004044525608,2.684100195380727,-0.15993604500360928,12
5.17640210666814,-2.8841837830455725,-1.7391316559637289,-1.235035899190316,0.22181611941329715,-0.8295837609980728,12
5.369574504562489,-3.1772622745266204,-1.5042520030643316,-1.1094030540186508,2.6561905734967954,-0.18840391723797606,12
5.194934078528959,-3.440517156705731,-1.4707656895568955,-1.3518547485317358,1.7465212503772463,-0.20155614814203446,12
5.252496607083738,-3.1570541125326943,-1.6821717530466214,-1.2248850145132824,1.4881469486807142,-0.43125594294990643,12
7.0118565210290225,9.336983544877905,-4.665163801824023,2.5238871578414086,0.3323049346664798,-1.3368839844938185,13
7.668986038887236,9.76764945434035,-4.296990274443843,2.065883471238144,0.30342666208715685,-0.8208665418817275,13
7.89688294132731,9.977244469025988,-3.7604672883853896,1.1066748743874177,0.4055367141751532,-0.5776855001895079,13
7.256412866708812,10.244038197349573,-4.489106787603565,2.0596010763911097,0.35786631485343834,-0.8128120926555132,13
8.52574809646777,10.293161937640322,-3.2083592747289096,1.3375724004303535,0.2603699701036728,-0.05468912512637325,13
8.024350256016652,10.30587533669721,-4.0271807510167195,2.048948407074061,0.12618409839776776,-0.39285285978442613,13
8.384646335971622,10.338011274390063,-3.2362907036934443,1.3197813911314775,0.35592910166231306,-0.28817863666540383,13
7.7490009690143005,10.432799946318887,-4.000962222017829,2.130615897969348,-0.0356672465446417,-0.629209980294804,13
8.328223198258145,10.444840727768764,-3.5751568844128423,1.833935237544389,0.11661911821922717,-0.24142609627723277,13
-8.843667385878492,2.814670867210084,-4.313223238172146,2.7601219534309474,-1.4295382420544769,-0.7145962680936965,14
-9.379093868167248,4.401845289665823,-3.3231602758958294,1.0245675271598238,-2.3944851779460756,-0.7310334417193148,14
-9.235003258883985,5.733973403790999,-3.2193340301844864,0.6322332717231559,-2.2413208997685166,-0.8308464553199852,14
-9.208378388575069,2.1399810031449467,-4.113018372032166,3.988164051510623,-0.7511600410040525,-0.9575512107474189,14
-8.619769521539611,7.450972489542543,-3.2972344774282356,0.17187292166321988,-1.448199531714462,-0.8527107999145417,14
-9.088265008446047,6.003460117531696,-3.696863379797977,1.912466992571225,-0.9337597905670955,-1.3575191802088362,14
-9.140620818264651,5.857572687190639,-3.560604138836472,1.5617278602829303,-1.4964113302202529,-1.176012886007286,14
-9.251256189340285,1.2154373604321316,-3.9723889384905866,2.5075628475325544,-0.24267956767992488,0.45420240101438253,14
-9.264501790706731,4.623679657074058,-4.246736680195797,3.063713035487968,-0.8705653863262074,-0.8393405046723423,14
-7.908273051303857,5.440948245479591,-3.8672090623221353,5.485647881480029,-1.1813897800001898,-2.764315266020647,14
-13.40772468102715,5.650935212436377,2.8070290977984333,-0.9370614559558815,1.4545555034563094,4.333929297354476,10
-12.272155535950109,7.387469246154739,2.9490061304813797,-1.7510979915228133,1.0951721538176238,5.458855649353143,10
-12.280864560560996,7.392436173637724,2.6700299907480916,-1.3956146604056843,1.0398282335308828,5.750007532987911,10
-12.797194020964692,6.333971315932464,3.1994612977133863,-1.5700283521018223,0.8873006130167438,5.153046423425884,10
-12.872684105064412,6.088731272992523,3.091493537265478,-1.512467694586055,0.6474614524962642,5.147138121759752,10
-13.385719282928296,5.057130408308518,3.1858942110294524,-0.9561070770515581,0.802287497498752,4.875383866933383,10
-12.657531404623104,6.034135466173709,3.4702804260054783,-1.749788480575021,0.5234463081568855,5.493690347691528,10
-13.262435431158641,5.250169322932375,2.876155321968372,-1.1848372365763953,0.8151105325855063,4.7165595415989445,10
-13.240470720207856,5.530777796249462,2.6837940650466843,-1.125736934153252,0.8890704795886406,4.661232079095815,10
13.345100046491657,6.743521291687205,1.9711511009684806,4.117305995213011,-2.3104010140519384,3.3891277459395597,15
13.57367297462416,6.783051858175406,2.4543940640427278,4.762838114269573,-2.2904984562223967,3.8424866164316827,15
13.580772643622325,6.697920578344653,2.449450288973595,4.926201907775441,-2.3625688745635403,4.196840031688911,15
13.366902448440399,7.1888721282878185,2.2068898732211646,4.681166969693625,-2.189804034392872,3.954347762672598,15
13.550098670654672,6.784729144641208,2.3609962001195464,5.048704718428679,-2.1050670205802837,4.138683109847494,15
13.395021936071522,7.206342488238037,1.8883488480854065,4.583995999502977,-1.9664388619741608,4.181770334209666,15
13.316014471765014,7.28209476876321,1.8182713674691726,4.273396830623614,-1.9044694107674742,4.2063918435532,15
13.395899280895906,7.384361560403826,1.8708193592456857,4.537158697256086,-1.882143688171659,4.123575325858241,15
13.273583757561463,7.857633494498399,1.5858714586497482,4.436495962384907,-1.9070365127777535,4.129567541555611,15
13.436692234674798,7.44882676288694,1.8614713086949746,4.271981072845161,-1.8525718402299634,4.2346654846065,15
-8.116811687573694,9.610316403671469,0.6666335156891208,-4.5922603851977035,0.5981304582310479,-1.699301164474755,16
-7.56188202337897,9.790253065678547,0.8084578118937354,-4.927071128837498,0.6760556152336075,-1.7186266245078212,16
-6.820984021476477,10.059554928518317,-0.4228115934715297,-4.138528491600262,0.8797492586528626,-2.342186374001027,16
-7.638596140129182,10.019528043005254,0.6443723655434065,-4.85779345640829,1.051804329722868,-1.6131742377671325,16
-8.236630787865598,9.753283652841986,0.4665274311358858,-4.2736217780188035,0.9785805290206256,-1.8378249824171708,16
-7.241506954465666,10.52181041362306,1.1104957118511642,-5.2611636728950595,1.2075452484314064,-0.7464634445658284,16
-7.414596346419732,10.236298667664927,0.78126465560602,-4.929200549371784,1.056619330971558,-1.4249360214602964,16
-7.921618559080246,9.89394988426339,0.34115021712668336,-4.40745950134339,1.0375698165970848,-1.9263169953841217,16
-6.431694861335382,10.584528109951867,0.4619356345566648,-5.081552910427174,0.8963575761582447,-1.402285215635324,16
-0.06459937269391473,-0.2889669061665159,16.581102781738732,3.331253400538328,0.7937876605981926,-2.719404326092507,17
0.6137479746213204,-0.06853274711174079,16.13047305154312,2.809910798751358,0.7029992401396393,-2.869676302917226,17
0.9654484830892588,0.37211290220738413,16.420507372763815,3.7242684816857325,1.1944804096888357,-2.906108995001364,17
0.11069552960128798,-0.2550644090489533,16.532663963316587,2.821859344116145,0.8107702875031373,-2.575883681168716,17
0.4919591432095978,0.4255277917603311,16.17691331768709,3.9671471958870685,1.325577880574748,-3.192630607507981,17
0.15254243105128013,0.5802995228218614,16.199087331887938,3.047508923243045,0.7430119371872136,-2.8958033516489277,17
0.15289161857656447,-0.4419875335983368,16.303748611671093,2.3726119638291854,0.4970044208612355,-2.3950886635603994,17
0.197867960376395,-0.0797093827447646,16.567890885904745,3.087643629463484,0.7336960086686845,-2.6935417335632565,17
0.12207711070083051,-0.09955092090100523,16.48911740219209,3.045427876317335,0.8452636029111323,-2.651674702717654,17
0.16019260437493973,-0.34758708928189724,16.500126594534795,3.125785299567277,1.1053332533437699,-2.4109377842872757,17
-1.2867256663868631,11.798962913565543,-0.1631094384980279,-3.945052293227805,1.4111328056102925,-2.007320096156888,18
0.8957023556515139,12.081971949013894,-1.5204827691292722,-2.715822627625556,1.0940138923816056,-2.979802549416838,18
2.0986198386421826,11.988362784652775,-1.3224105524194472,-3.053671326594003,0.5371202947478859,-2.1908331937179515,18
3.4779548284672885,11.935195911065847,-1.4943090976939835,-2.8936396613518593,0.19756236262171314,-1.9145547728940713,18
2.3522695891114176,11.807242923660104,-2.415350097354074,-2.014704073685934,0.29324066425368256,-2.78468144995614,18
1.0676605695849668,11.97105178306158,-1.7842189649208866,-2.396081203529006,0.8357763751974874,-2.7922985388751007,18
4.713667042831769,11.706562585002674,-1.785388810872145,-2.078840376332591,-0.13933098012452902,-1.87246857142045,18
4.2983571818826745,11.750051788226363,-1.2461027117602912,-2.637555243900753,0.0644337134002346,-1.9440265257732559,18
3.6880455675762915,11.648733747544924,-1.8621899169816063,-2.243982392575765,-0.021749739922226008,-2.347018570587347,18
5.280244977361928,11.497990747286112,-1.6384929245971631,-2.162296069203462,-0.29841197611285364,-1.6213329516331647,18
-9.405354678385446,-3.375532202011615,-1.431439731967093,4.600426842402643,-2.6876866556045247,-0.7407785564232512,0
-9.697921802780703,-3.4251864909814818,-1.3269886148029626,4.674900698118798,-2.430244643310697,-0.4716816514938123,0
-9.706126914877125,-2.9051392769906914,-1.4258656751548675,4.465133025231699,-3.0943682752777586,-0.7206755360931465,0
-9.786655052987692,-2.790237782732733,-1.4572088458183796,4.491320729622595,-3.011141652414025,-0.7366592150559742,0
-9.711986264980037,-3.3736165540502343,-1.4201500257486808,5.003112632598363,-2.342799644348742,-0.5520270463133515,0
-9.771899360595341,-3.432843824806686,-1.3999548254832697,5.345469601427546,-2.08595087802449,-0.47632320418499613,0
-9.786052155525713,-3.0467876913079306,-1.4459020140828713,4.982982583434532,-2.517989408757086,-0.5373534785952234,0
-9.661157807310293,-3.5966627077827447,-1.4922692550850993,5.670633297354683,-1.7580021831518537,-0.39010733338988157,0
-9.749792672913587,-3.3646854677801237,-1.4127696690736724,4.987707151696453,-2.3674521435402673,-0.4326617596664978,0
1.3325741697109723,-5.0653154234319295,-0.31473233503811776,-2.218904156483668,2.087809508582994,1.5499540864943047,1
0.8559205984772219,-5.333539827165697,-0.1597853001479928,-2.8676975641149185,0.9116104758576713,1.652404790740532,1
1.0012296342965499,-5.401595655270693,-0.123387711045494,-2.8652957809910395,0.19634524104421575,1.555104179897678,1
0.9375348911389415,-5.165425921118979,-0.287328394900691,-2.934747047207262,0.060773732256965154,1.3206751177163678,1
0.9897516321213305,-5.452838107206636,-0.07413915432539211,-2.581002159742348,1.1500916703739694,1.4383923252613773,1
0.9574806077992941,-5.312375246009912,-0.3974565240831267,-2.5448442258185358,0.5342808425897143,1.245654108131677,1
1.209445206623154,-5.437604156391324,-0.048924386165657203,-2.7604396386588217,1.2100162210774348,1.6080767752541645,1
0.9822034824387121,-5.368595549386641,-0.43882293150600965,-2.596553156975354,0.4751152799411257,1.311134342733891,1
1.015665956440686,-5.35795491033628,-0.5257617744631696,-2.4137875950384764,0.7186876356170429,1.259332993930013,1
0.8555222214736946,-5.204016740714916,-0.4740559504924266,-2.7274760946774825,0.07899901254675364,1.396476706408548,1
-4.909193305085911,-4.856860996880091,0.1236711725876259,-1.4014313039276782,-4.794774606883607,0.8261551960505775,2
7.840749826817566,10.111306858279699,-3.2321540171440866,0.8927973963166923,0.3347941867711025,-0.64978003765043,13
-12.460986383146322,7.260392927424652,3.0375190274213084,-2.084226553422835,1.0716313859429925,5.171771449354883,10
-8.273200693055813,10.171678131797051,0.7430726872864064,-4.516443349252281,1.0634948332590906,-1.19638315550824,16
-9.133103872945016,-4.115745876670062,-1.361356493406897,4.95481891240555,-1.8488354937548048,-0.3989345694324737,0
-4.137829807164778,-6.283155081406016,0.691371805850201,-1.083698272684228,-3.032928305091474,0.5939535003626759,2
1.9943326709587046,-5.6019970242784805,1.2620603000063673,-2.898802355682568,-1.0397893440803099,0.5742645112338396,4
2.4569902412057263,-2.220308691648474,-1.9219063798074616,-0.6981117494525622,-3.1379360439726436,-1.738113336588779,6
-4.261655891501221,-5.571476643876826,0.42425558683663606,-1.0949110754461224,-4.169648915598457,0.1998140954467879,2
-4.156057849930586,-5.745592284825357,0.5613940166814526,-1.1705492668578443,-3.9476532967834994,0.2644376544503352,2
-3.9888728330691126,-5.620042669584929,0.4704517752409364,-1.1894848205628827,-4.000037226106176,0.10357698923722808,2
-3.810166970413107,-6.182756031331692,0.3508464186572963,-0.8738317007447708,-2.9217224603600167,0.16139558935845233,2
-3.6721181071917206,-6.143907807432513,0.4030727936841851,-0.985243277147929,-3.1233750877707087,0.1783416914380529,2
-3.4621227761634046,-6.223543363148284,0.569895489461462,-1.2404294376265628,-2.9946476677788962,0.25081941611259656,2
-2.809872946769265,-6.995967010775104,0.745320884991761,-0.9109954190575781,-0.8898302872524145,0.6026314457299111,2
-2.994304843785526,-6.79542725078692,0.5820161551531775,-0.9402861494040601,-1.8773665605590648,0.46847809476534036,2
1.284495293794748,-6.02562421317923,1.623100971026465,-2.424014961404163,-0.6496165471123504,0.29242890511641173,3
1.30739749804346,-6.140903945820436,1.5797277690662945,-2.2480422887057676,-0.4779033180650951,0.30261714863069294,3
1.3378112239841653,-6.12537969713779,1.5661384539000212,-2.268634583760973,-0.5074909763787064,0.3106149472120899,3
1.139967089160682,-5.819687612154762,1.3931858062403424,-2.6332122064795604,-1.8648034353144731,0.2384491799331836,3
1.3951337761364424,-5.993068159728488,1.4500741816759446,-2.303633257290469,-0.7897697563484568,0.1613277403568511,3
1.2791127555097217,-5.971742692295171,1.3996430267772937,-2.3522039927817056,-0.9632498227962489,0.19554800103730713,3
1.0780298737371288,-5.728174110313925,1.3945486844312962,-2.6622111277475753,-2.077466624502654,0.15917304146790856,3
1.3813888109864279,-6.088852954450761,1.5720116111933475,-2.42468826717233,-0.7707586849510003,0.3761676778161305,3
1.4322944631319634,-6.068096109038528,1.499889293386284,-2.282086230494254,-0.558031331941806,0.2711085788805392,3
1.0861693921750568,-5.76667645079252,1.551633306098448,-2.7358312175195953,-2.1291664413609017,0.3718825076549857,3
2.2087838278603242,-5.276170471285281,0.5700222374512013,-2.619736480688833,-0.9314718494822234,0.10743000132504575,4
1.773548551106365,-5.648352322302629,0.8045048497704208,-2.6530288736858303,-0.5807976898402323,0.37640672559646426,4
1.8892974651591463,-5.479657668456599,0.5912060712173531,-2.53681798466042,-0.9938013210817674,0.2140776134709438,4
2.2027640143028684,-5.899430932907742,0.8989605602720175,-2.415432676644145,0.7808132221593143,0.608414900285032,4
1.6470036339424123,-5.5522445605669315,0.810439725619726,-2.6017159590900913,-1.2468312135473125,0.49159399579424057,4
1.9100864155653912,-5.4696507435229025,0.5517036983022671,-2.4515038802357005,-0.8981121487855123,0.16968173037500586,4
2.1267878750046174,-5.6458459802841245,0.7301343943703442,-2.5124790895987457,-0.21134800341885396,0.3557402901250706,4
1.8856356293025827,-5.723788160378253,0.6050365506241,-2.4260671372737943,-0.7381281991042368,0.3842359382820934,4
2.150769442881655,-5.616075109510943,0.7789999009234546,-2.5251907325231464,-0.577886190180772,0.499172310444316,4
4.968078473197637,-2.045861509394654,-1.3820634508657919,-1.8774546593740757,-1.3774292050972778,-0.9109289725472138,5
4.859773124591281,-2.594880657269662,-1.2635828267478746,-1.9438947725888989,-0.6907047932517147,-0.7439287062389652,5
4.7273964171103975,-2.1966301529255015,-1.3029379590213968,-1.8911223319796453,-1.1568924452873448,-0.9289314533527386,5
4.81596021824816,-2.48181776746396,-1.2023952220908638,-2.074689998688411,-1.4447488778125828,-0.673935233136988,5
4.796254857331028,-2.7459530889435553,-1.1876619323609015,-2.0284515033115516,-0.9490828120997109,-0.709026420770899,5
4.811862447367543,-2.8591532954099583,-1.155152198841664,-2.0018585094702397,-0.6366680417407531,-0.6595477343526798,5
4.729689812536953,-2.726550809122299,-1.1362886080097454,-1.9465294347904936,-0.7684326032500626,-0.77699288547615,5
4.954344023562251,-3.296549072059236,-1.0709341322179697,-1.9297366788565355,0.2362124505232856,-0.4612155609982893,5
4.566335695996231,-2.8839434081160777,-1.1513383681725828,-2.0969657217390107,-0.9715368696142992,-0.6364507028262216,5
4.618796173228313,-3.1071085433388155,-1.011452425779693,-2.150116366795123,-0.767906971636094,-0.5600241091036193,5
2.426118041214157,-1.5330992162011505,-1.6498651876793857,-1.515309312920445,-4.482180011934583,-1.5374402966488112,6
2.582088496051489,-1.797322877937121,-1.8666046406916799,-1.021066314415199,-3.7986478155829553,-1.6767671913089608,6
2.575271304434507,-2.126695766757235,-1.912353476207158,-0.9667083072092681,-3.4903321999469465,-1.7329250502756797,6
2.760689659214518,-1.9642718363185694,-1.8603849434685171,-1.0856589162611068,-3.5250505250836586,-1.6456119897140522,6
2.685679251055194,-2.768763242666494,-1.9526505470960487,-0.8589497131696904,-2.8941187614223467,-1.6471545210985312,6
2.7412416133414292,-1.6286387101619275,-1.9372444748765776,-0.9878767584942063,-3.7296885429653255,-1.7803928583928248,6
2.7850056234280163,-2.649379253128861,-1.945560207229119,-0.8898481241419329,-2.781708343660825,-1.59863148126797,6
3.113864757163707,-1.1335511851620366,-1.9262001752817737,-1.0431702730952133,-3.885701694572009,-1.5870596055959463,6
3.0135817543288828,-2.3624726450759117,-1.948478920711582,-0.9009508591297348,-3.0235798613836606,-1.5808168461081837,6
-1.873872545191152,-3.627826287959136,-4.4752608880398626,2.5361944331966337,-0.7307691163869543,-1.09258815161287,7
-2.0074055044326746,-4.3817159562246575,-4.197329554572698,2.3858178017064056,-0.01341473927052112,-0.6557185967873498,7
-2.1484408048167665,-3.92784098977374,-4.35939722162922,2.4666339086404925,-0.6987106389255402,-0.8374054809202874,7
-1.9669447703746212,-3.954079256544621,-4.46804187144187,2.5989199140656756,-0.16486768383856887,-0.7405055247778954,7
-2.0610734058807836,-4.013451201266007,-4.315140706091534,2.436797609982782,-0.16927451557332437,-0.7338929994934681,7
-1.9456814762070116,-4.276979217126079,-4.064423978208629,2.5796375239496805,0.7348883870341042,-0.6480283565822186,7
-1.716426748022157,-4.111954727561766,-4.440993190354888,2.5783069847078757,0.6821599085689457,-0.554152448335078,7
-1.8826904397868642,-4.25623130223843,-4.287884980444958,2.522619974918338,0.6485113497142158,-0.5350271536651227,7
-1.7765007677885303,-4.336959478131384,-4.3513972599992705,2.652376680116494,0.9902439438439642,-0.4665823427985022,7
-2.2004295459356618,-4.333142529750335,-4.276536309019887,2.543814894539928,0.44396386553854195,-0.4826394489095369,7
-2.9811372778633114,-4.090069602284384,-4.478647244370382,4.536425300813729,2.4244782568762853,-0.754221943740742,8
-3.281107554185139,-4.143268262663087,-3.7681465874069056,5.185671854894154,4.877873000063577,-0.35199202914147604,8
-2.895421117136176,-3.972950197812879,-4.11931113545589,5.20050430556472,4.702754629373765,-0.36301259513276507,8
-3.0283768686871304,-3.8405285440007906,-4.23837430685415,5.451209732234804,4.38554574316447,-0.5338426643712746,8
-3.0802188196168547,-3.710651300737734,-4.3152249475782485,5.448866040365876,4.179849188390576,-0.5133954213541015,8
-3.1907778573984227,-3.732612336238777,-4.322840695131462,5.545248386616592,4.018475178776002,-0.5275433041270193,8
-2.8384901720897,-3.834210380963548,-3.9310355015199008,5.639394172261913,5.583088142232933,-0.038983565038373524,8
-3.0199253317077854,-3.8377322094186486,-4.079303052564186,5.739832612703092,5.125306722003213,-0.22644683846579905,8
-2.785634625456673,-3.7944223642572945,-3.9956091867559462,5.77313751712923,5.600388760696098,-0.053655805423157274,8
-2.952085531419481,-3.93943277875704,-4.184519359107712,5.614110765457416,4.463110771404982,-0.37072236946214504,8
2.815371881154025,-5.415355847476522,0.7740936598733217,-2.729262431673154,1.6807407697312393,0.9498957055935667,9
2.642266668279304,-5.542643464207358,0.9728395106543914,-2.7078997797214517,2.007019754193666,1.2129932544902593,9
2.848455651077546,-5.549873010150373,0.9296078903243427,-2.5714450798103488,2.463922817859283,1.1399142447298212,9
2.870425722863674,-5.479756383297997,0.7400657010135872,-2.6877767367714,1.8558855943106987,1.0863188584600112,9
2.9299602354176253,-5.447589009961336,0.9094917135770025,-2.47453610043685,2.7873275490962364,1.2343866095385039,9
2.8096885871091195,-5.560995255221654,0.8909928751670871,-2.692365419090078,1.5685998837717705,1.1380551501996572,9
2.7890486267581656,-5.479273122114475,1.0702343577721174,-2.508450189667104,2.4489829867799866,1.373432545613499,9
2.961121370345064,-5.611144109116699,1.0149305270866802,-2.604717760793536,2.424175004635642,1.2930461765534595,9
2.956028039310814,-5.482913747444468,1.086595435568539,-2.303196399797414,3.2215333037605687,1.3958544655635283,9
3.0383122452429565,-5.468325473488972,1.1168918106008092,-2.453949194390929,3.1730624485811263,1.4728665517496977,9
